City,Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Mumbai,2018-07-07 00:00:00,5.21,,10.19,17.7,27.89,,1.21,13.21,31.24,0.58,,,64.0,Satisfactory
Mumbai,2018-08-29 14:00:00,19.15,51.53,11.52,30.68,42.2,,1.22,5.0,28.49,0.19,,,76.0,Satisfactory
Mumbai,2018-09-19 04:00:00,9.68,63.94,17.54,20.99,38.55,,1.23,10.04,26.88,0.52,,,75.0,Satisfactory
Mumbai,2018-10-10 11:00:00,41.31,129.59,4.5,28.17,25.92,,1.6,18.19,51.31,1.29,,,107.0,Moderate
Mumbai,2018-10-24 10:00:00,,,,,,,,,,,,,115.0,Moderate
Mumbai,2018-11-20 20:00:00,,,,,,,,,,,,,,
Mumbai,2019-05-09 18:00:00,12.02,70.19,22.92,11.21,34.13,,1.72,24.72,13.97,0.23,,,91.0,Satisfactory
Mumbai,2019-06-02 14:00:00,15.01,29.13,32.66,13.71,46.36,,1.56,17.05,24.46,0.15,,,82.0,Satisfactory
Mumbai,2019-06-22 11:00:00,19.35,89.61,26.42,11.23,34.08,7.84,0.47,11.17,14.18,2.06,,,82.0,Satisfactory
Mumbai,2019-07-02 05:00:00,5.58,6.46,16.69,15.04,31.73,5.24,0.45,12.21,14.83,1.23,,,63.0,Satisfactory
Mumbai,2019-08-21 14:00:00,19.98,55.42,21.48,8.85,30.32,5.59,0.49,8.42,15.81,1.7,,,66.0,Satisfactory
Mumbai,2019-09-06 20:00:00,7.45,37.81,13.41,14.64,28.01,11.3,0.64,10.6,7.16,0.87,,,47.0,Good
Mumbai,2019-09-12 13:00:00,14.33,48.79,12.12,10.29,22.4,12.75,0.42,12.24,10.1,0.94,,,52.0,Satisfactory
Mumbai,2019-09-23 22:00:00,12.14,50.14,24.29,12.03,36.29,12.33,0.57,7.75,5.68,3.11,,,64.0,Satisfactory
Mumbai,2019-09-28 00:00:00,8.98,27.59,16.79,9.49,26.28,14.74,0.26,7.15,5.44,2.03,,,37.0,Good
Mumbai,2019-10-05 04:00:00,28.95,68.43,43.78,23.19,64.28,13.63,1.85,10.22,5.18,2.74,,,95.0,Satisfactory
Mumbai,2019-10-31 02:00:00,32.32,77.7,17.79,24.34,42.13,13.05,0.78,14.98,6.16,5.6,,,81.0,Satisfactory
Mumbai,2020-01-13 06:00:00,98.07,156.24,27.57,44.48,67.41,27.58,1.05,7.61,20.59,5.14,,,189.0,Moderate
Mumbai,2020-01-17 18:00:00,58.27,139.89,6.95,38.04,44.99,17.17,0.46,6.68,68.82,1.66,,,98.0,Satisfactory
Mumbai,2020-02-21 01:00:00,36.31,77.49,26.59,35.17,61.77,24.82,0.79,8.14,14.6,2.92,,,132.0,Moderate
Mumbai,2020-05-10 22:00:00,16.72,52.62,17.0,3.32,16.56,3.44,0.34,32.28,21.25,1.11,,,75.0,Satisfactory
Patna,2015-07-21 20:00:00,,,25.62,17.6,43.24,,2.12,2.37,4.96,0.33,2.14,1.0,,
Patna,2015-08-23 00:00:00,,,38.25,21.29,59.51,,1.25,16.42,8.12,0.49,2.68,1.24,,
Patna,2015-09-03 06:00:00,,,13.54,12.59,26.13,,0.58,4.17,7.21,0.15,2.02,0.33,,
Patna,2015-10-31 16:00:00,,,18.73,39.92,58.65,,1.44,6.08,7.12,0.27,1.28,0.77,211.0,Poor
Patna,2015-12-05 10:00:00,245.0,,85.58,35.6,121.18,,1.72,1.1,20.77,0.46,1.37,1.12,415.0,Severe
Patna,2016-05-14 04:00:00,54.0,,12.66,15.76,28.39,,0.49,2.47,18.09,0.1,0.42,0.08,92.0,Satisfactory
Patna,2016-06-19 21:00:00,20.0,,19.47,19.04,38.53,,1.16,1.29,12.77,0.2,0.95,0.58,207.0,Poor
Patna,2016-07-05 04:00:00,18.0,,,0.03,,,0.35,2.95,,0.05,0.37,0.05,,
Patna,2016-07-19 08:00:00,58.0,,5.83,7.3,13.13,,0.51,2.08,2.91,0.11,0.58,0.21,77.0,Satisfactory
Patna,2016-10-04 14:00:00,55.0,,14.49,26.15,40.35,,0.99,1.6,22.95,0.11,0.46,0.22,207.0,Poor
Patna,2016-10-27 22:00:00,178.0,,24.06,33.02,57.07,,1.43,2.74,7.57,0.28,1.05,1.59,333.0,Very Poor
Patna,2016-11-03 09:00:00,204.0,,3.71,21.38,25.08,,0.76,5.1,46.4,0.19,0.77,1.78,308.0,Very Poor
Patna,2016-11-11 17:00:00,88.17,,4.18,40.54,44.72,,0.98,2.85,25.43,0.13,0.62,0.43,349.0,Very Poor
Patna,2016-12-06 00:00:00,324.0,,34.69,30.87,65.55,,1.95,0.27,10.86,0.29,0.83,0.62,423.0,Severe
Patna,2016-12-26 14:00:00,212.33,,17.52,20.3,37.83,,2.03,0.63,1.88,0.3,0.92,0.68,442.0,Severe
Patna,2016-12-31 12:00:00,,,,,,,,,,,,,346.0,Very Poor
Patna,2017-02-15 01:00:00,,,,,,,,,,,,,,
Patna,2017-02-20 03:00:00,,,,,,,,,,,,,,
Patna,2017-05-21 17:00:00,,,,,,,,,,,,,,
Patna,2017-06-10 01:00:00,,,,,,,,,,,,,,
Patna,2017-11-01 07:00:00,,,,,0.0,,0.0,,,0.0,0.0,0.0,,
Patna,2017-11-17 12:00:00,96.0,,26.57,114.51,45.78,,0.91,13.37,106.13,0.61,5.04,2.13,232.0,Poor
Patna,2017-12-05 01:00:00,,,,,,,,,,,,,438.0,Severe
Patna,2018-01-06 03:00:00,212.0,,3.52,12.68,5.43,,1.32,40.47,56.84,0.35,2.88,0.59,402.0,Severe
Patna,2018-03-27 12:00:00,105.5,,3.45,15.05,5.97,,1.27,51.69,,0.35,3.29,0.95,298.0,Poor
Patna,2018-04-11 17:00:00,64.75,,7.07,18.64,9.1,,1.29,53.05,85.99,0.26,2.06,1.19,162.0,Moderate
Patna,2018-05-16 12:00:00,71.25,,11.39,68.96,24.8,,1.09,48.91,121.62,5.75,65.91,19.91,132.0,Moderate
Patna,2018-07-11 23:00:00,87.0,,25.86,76.46,35.45,,1.1,60.49,53.09,4.01,36.71,25.6,130.0,Moderate
Patna,2018-07-19 05:00:00,38.25,,8.61,37.49,14.92,,0.43,60.56,53.47,2.53,41.44,11.73,86.0,Satisfactory
Patna,2018-08-23 01:00:00,47.0,,3.72,40.0,12.62,,0.59,10.44,36.38,3.23,40.72,14.1,110.0,Moderate
Patna,2018-10-02 07:00:00,90.25,,5.49,18.95,8.23,,1.17,18.16,44.57,2.44,32.6,5.1,178.0,Moderate
Patna,2018-10-14 01:00:00,76.0,,5.8,36.1,12.88,,0.58,17.23,48.06,2.53,31.67,8.18,113.0,Moderate
Patna,2018-11-25 14:00:00,169.5,,5.63,12.02,6.55,,1.11,31.17,,2.96,25.81,7.58,404.0,Severe
Patna,2018-12-07 21:00:00,284.0,,20.07,18.02,16.82,,4.22,23.31,,4.18,26.43,19.32,402.0,Severe
Patna,2018-12-15 18:00:00,103.0,,13.0,20.75,10.27,,1.4,44.62,,2.7,21.9,13.63,337.0,Very Poor
Patna,2018-12-29 03:00:00,195.5,,3.89,7.75,4.38,,0.92,60.85,,3.49,26.01,8.18,371.0,Very Poor
Patna,2019-02-07 01:00:00,328.5,,21.51,13.3,16.5,,2.94,41.68,8.57,4.62,28.38,15.52,364.0,Very Poor
Patna,2019-03-20 12:00:00,64.0,,7.0,83.85,25.9,,1.57,45.76,107.15,3.23,31.77,10.31,202.0,Poor
Patna,2019-06-02 22:00:00,49.0,,4.92,6.98,4.8,,1.4,43.83,61.29,1.39,15.12,5.33,128.0,Moderate
Patna,2019-06-06 08:00:00,36.0,,5.16,7.34,5.03,,0.9,43.83,70.24,1.05,5.35,2.25,89.0,Satisfactory
Patna,2019-07-23 04:00:00,26.5,,4.69,40.82,13.43,,0.65,51.77,31.98,0.78,4.32,3.08,78.0,Satisfactory
Patna,2019-08-05 04:00:00,35.0,,3.55,9.71,4.68,,0.68,50.84,36.27,0.96,4.73,2.96,102.0,Moderate
Patna,2019-11-18 22:00:00,148.75,,80.1,86.22,70.92,,3.16,35.61,5.41,7.32,25.29,27.26,320.0,Very Poor
Patna,2019-11-23 19:00:00,220.0,,35.55,51.5,56.3,,3.03,11.95,58.2,2.38,7.58,6.55,411.0,Severe
Patna,2019-12-23 08:00:00,276.75,,,,,,1.8,10.12,12.62,3.3,5.92,3.08,449.0,Severe
Patna,2020-03-17 09:00:00,83.11,158.49,64.19,34.69,62.41,20.9,1.35,12.27,14.0,2.81,6.76,0.62,143.0,Moderate
Patna,2020-04-07 11:00:00,45.17,111.35,42.21,47.55,58.25,12.29,1.6,12.87,32.22,0.19,4.38,0.34,147.0,Moderate
Patna,2020-04-13 04:00:00,42.33,112.62,56.07,18.22,44.4,15.5,1.33,10.37,21.54,0.63,3.94,0.37,158.0,Moderate
Patna,2020-04-16 05:00:00,27.58,93.3,57.56,17.3,44.79,12.02,1.25,9.96,13.52,0.03,2.81,0.16,130.0,Moderate
Patna,2020-04-17 03:00:00,33.97,86.16,56.16,15.92,43.03,12.9,1.3,9.5,25.44,0.61,3.77,0.33,129.0,Moderate
Shillong,2019-08-27 21:00:00,47.88,52.12,1.24,3.42,1.3,3.7,0.49,4.8,26.07,0.61,,,,
Shillong,2019-08-31 06:00:00,8.11,13.75,1.39,3.64,1.3,3.61,0.29,5.7,16.28,0.14,0.0,,31.0,Good
Shillong,2019-09-18 10:00:00,11.83,24.0,4.05,7.13,0.8,3.63,0.23,5.31,45.88,0.21,0.76,,46.0,Good
Shillong,2019-09-26 20:00:00,5.01,13.0,1.27,3.55,1.38,3.62,0.35,5.79,29.44,0.47,2.12,,55.0,Satisfactory
Shillong,2019-09-29 22:00:00,9.72,21.86,1.2,3.62,1.52,3.66,0.33,5.56,39.43,0.28,0.46,,40.0,Good
Shillong,2019-09-30 19:00:00,17.35,34.73,1.28,3.71,1.52,3.75,0.79,5.83,14.37,1.01,4.27,,51.0,Satisfactory
Shillong,2019-10-16 16:00:00,17.25,31.47,1.22,3.6,1.5,3.67,0.57,7.01,30.78,0.44,1.77,,32.0,Good
Shillong,2019-10-19 12:00:00,25.89,43.19,1.19,3.57,1.51,3.65,0.26,6.66,51.25,0.17,0.36,,65.0,Satisfactory
Shillong,2019-11-08 05:00:00,,,,,,,,,,,,,,
Shillong,2019-11-11 00:00:00,,,,,,,,,,,,,,
Shillong,2019-11-27 17:00:00,,,0.32,0.8,0.07,0.84,0.05,2.07,6.78,0.06,0.13,,23.0,Good
Shillong,2019-12-16 07:00:00,1.33,2.33,0.46,1.44,0.61,1.54,0.05,3.65,38.88,0.05,0.0,,,
Shillong,2019-12-17 06:00:00,,,0.6,1.76,0.73,1.75,0.07,4.21,27.52,0.04,0.0,,,
Shillong,2019-12-20 18:00:00,6.17,9.83,0.55,1.53,0.59,1.55,0.2,3.74,11.91,0.36,0.61,,,
Shillong,2019-12-31 22:00:00,,,0.75,2.39,1.04,2.46,0.29,6.76,43.95,0.29,0.1,,,
Shillong,2020-01-07 02:00:00,14.55,,0.96,2.93,1.26,3.02,0.15,7.24,57.21,0.21,0.0,,,
Shillong,2020-01-08 23:00:00,,,,,0.0,,0.0,,,0.0,0.0,,,
Shillong,2020-01-09 21:00:00,,,0.45,1.39,0.6,1.38,0.23,4.07,21.3,0.31,0.18,,,
Shillong,2020-01-18 15:00:00,37.9,49.17,0.55,1.72,0.76,1.85,0.21,5.65,24.0,0.27,0.11,,57.0,Satisfactory
Shillong,2020-01-22 13:00:00,24.36,35.78,0.74,2.37,1.04,2.44,0.23,6.85,30.46,0.09,0.06,,63.0,Satisfactory
Shillong,2020-01-24 08:00:00,18.75,25.52,1.03,3.04,1.25,3.2,0.15,8.96,59.52,0.0,0.0,,68.0,Satisfactory
Shillong,2020-01-27 12:00:00,46.68,62.6,0.64,2.76,1.52,2.77,0.62,7.78,37.81,0.0,0.06,,82.0,Satisfactory
Shillong,2020-02-06 13:00:00,30.72,48.29,0.78,2.53,1.13,2.53,0.29,7.51,31.46,0.26,0.05,,101.0,Moderate
Shillong,2020-02-07 03:00:00,41.52,47.43,1.11,3.64,1.65,3.71,0.31,11.99,95.35,0.35,0.0,,95.0,Satisfactory
Shillong,2020-02-11 07:00:00,23.88,25.84,0.81,2.35,0.95,2.48,0.15,8.15,49.97,0.14,0.0,,80.0,Satisfactory
Shillong,2020-02-21 16:00:00,,,,,,,,,,,,,133.0,Moderate
Shillong,2020-02-28 09:00:00,24.23,30.31,0.8,2.42,1.01,2.43,0.39,2.53,10.9,438.73,438.73,,46.0,Good
Shillong,2020-03-01 11:00:00,14.42,23.61,0.69,2.27,1.05,2.42,0.18,3.4,38.85,440.48,440.48,,54.0,Satisfactory
Shillong,2020-03-01 23:00:00,18.38,27.41,0.72,2.44,1.15,2.51,0.2,4.29,53.95,449.44,449.44,,59.0,Satisfactory
Shillong,2020-03-02 15:00:00,28.88,51.27,0.8,2.59,1.17,2.79,0.3,4.85,50.59,450.4,450.4,,64.0,Satisfactory
Shillong,2020-03-03 16:00:00,31.09,45.77,0.77,2.33,0.99,2.52,0.3,3.85,37.62,452.93,452.93,,57.0,Satisfactory
Shillong,2020-03-06 13:00:00,37.84,50.65,0.87,2.83,1.28,2.94,0.33,4.43,42.15,476.34,476.34,,60.0,Satisfactory
Shillong,2020-03-13 04:00:00,15.23,22.55,0.69,2.09,0.9,2.21,0.11,3.86,36.11,396.2,396.2,,51.0,Satisfactory
Shillong,2020-03-13 12:00:00,42.89,67.62,0.76,2.23,0.92,2.37,0.28,4.43,45.65,424.6,424.6,,57.0,Satisfactory
Shillong,2020-03-20 11:00:00,28.36,67.02,1.16,3.06,1.17,3.2,0.25,7.38,10.16,0.0,0.0,,85.0,Satisfactory
Shillong,2020-03-23 14:00:00,17.23,23.94,0.91,2.38,0.86,2.52,0.26,4.56,,0.01,0.3,,34.0,Good
Shillong,2020-04-23 23:00:00,,,,,0.0,,0.0,,,0.0,0.0,,,
Shillong,2020-04-30 11:00:00,,,,,0.0,,0.0,,,0.0,0.0,,,
Shillong,2020-04-30 23:00:00,10.28,16.36,0.43,1.35,0.59,1.44,0.12,3.26,,0.0,0.0,,,
Shillong,2020-05-08 05:00:00,6.85,10.24,0.97,2.97,1.28,3.16,0.14,8.44,38.4,0.0,0.0,,82.0,Satisfactory
Shillong,2020-05-10 13:00:00,30.94,43.13,0.97,3.23,1.5,3.2,0.26,9.61,,0.01,0.25,,86.0,Satisfactory
Shillong,2020-05-12 10:00:00,22.57,26.82,1.22,3.24,1.19,3.22,0.24,9.49,0.1,0.21,0.09,,37.0,Good
Shillong,2020-05-24 19:00:00,27.61,40.19,1.03,2.83,1.05,2.92,0.17,9.5,5.55,0.0,0.0,,32.0,Good
Shillong,2020-05-29 17:00:00,8.68,12.14,0.88,2.42,0.93,2.49,0.16,8.1,,0.0,0.23,,20.0,Good
Shillong,2020-05-29 22:00:00,15.34,18.68,0.87,2.31,0.83,2.47,0.18,7.7,,0.0,0.0,,20.0,Good
Shillong,2020-06-01 06:00:00,20.92,35.78,1.09,2.93,1.09,3.19,0.16,9.65,21.22,0.0,0.0,,23.0,Good
Shillong,2020-06-10 21:00:00,7.42,13.12,0.85,2.44,0.97,2.53,0.22,10.7,,0.11,0.78,,21.0,Good
Shillong,2020-06-23 04:00:00,2.53,9.39,1.18,3.1,1.12,3.19,0.13,12.35,33.41,0.01,0.08,,37.0,Good
Shillong,2020-06-26 12:00:00,,,0.89,2.71,1.16,2.83,0.14,4.47,3.73,0.02,0.03,,23.0,Good
Shillong,2020-06-26 17:00:00,11.1,17.04,1.13,3.11,1.19,3.23,0.1,5.29,1.56,0.01,0.0,,16.0,Good
Talcher,2017-12-23 10:00:00,,,,,,,,,,,,,,
Talcher,2018-01-19 21:00:00,,,,,,,,,,,,,,
Talcher,2018-01-22 21:00:00,,,,,,,,,,,,,,
Talcher,2018-01-29 00:00:00,,,,,,,,,,,,,,
Talcher,2018-02-06 17:00:00,,,,,,,,,,,,,,
Talcher,2018-02-07 07:00:00,,,,,,,,,,,,,,
Talcher,2018-02-22 03:00:00,294.46,754.27,153.58,124.99,278.58,0.62,3.28,78.3,13.34,0.0,0.0,,368.0,Very Poor
Talcher,2018-03-10 16:00:00,73.97,162.79,,27.17,23.41,20.04,0.95,93.64,68.99,0.0,0.0,,325.0,Very Poor
Talcher,2018-04-23 04:00:00,1.23,,25.42,,7.19,30.02,1.53,47.38,9.11,0.0,0.0,,,
Talcher,2018-05-03 06:00:00,,,201.76,2.39,179.62,53.66,2.16,40.61,5.74,0.0,0.0,,117.0,Moderate
Talcher,2018-05-08 01:00:00,25.02,44.03,10.07,,0.0,25.24,1.59,31.68,10.37,0.0,0.0,,153.0,Moderate
Talcher,2018-05-25 06:00:00,24.3,85.33,19.6,,0.21,18.03,1.62,34.28,6.3,0.0,0.0,,85.0,Satisfactory
Talcher,2018-06-12 00:00:00,,,,,,,,,,,,,,
Talcher,2018-06-16 12:00:00,,,,,,,,,,,,,,
Talcher,2018-06-30 00:00:00,14.91,101.48,34.8,,32.53,17.48,2.29,42.43,15.2,0.0,0.0,,105.0,Moderate
Talcher,2018-08-29 14:00:00,,,,,,,,,,,,,,
Talcher,2018-09-07 14:00:00,,,,,,,,,,,,,,
Talcher,2018-09-20 11:00:00,,,,,,29.51,,,12.64,,,,,
Talcher,2018-10-14 01:00:00,,0.1,,96.74,,28.52,,5.2,8.95,,,,9.0,Good
Talcher,2018-10-16 13:00:00,,0.25,,0.8,,22.91,,13.34,22.61,,,,23.0,Good
Talcher,2018-10-26 21:00:00,81.89,0.42,241.12,,156.52,29.12,3.01,21.87,8.26,,,,149.0,Moderate
Talcher,2018-12-20 05:00:00,,,18.19,1.28,19.47,6.63,2.72,8.34,4.7,,,,,
Talcher,2018-12-31 00:00:00,90.22,124.04,15.85,2.46,18.3,6.54,3.91,19.62,2.9,,,,193.0,Moderate
Talcher,2019-01-04 21:00:00,226.94,717.22,8.71,5.35,14.06,6.03,3.89,23.26,10.01,,,,361.0,Very Poor
Talcher,2019-01-15 06:00:00,80.26,222.03,3.25,7.89,11.14,5.71,3.08,,7.81,0.0,,,374.0,Very Poor
Talcher,2019-02-04 06:00:00,104.19,385.02,31.03,,26.67,7.37,4.3,36.15,8.45,0.0,,,387.0,Very Poor
Talcher,2019-03-14 22:00:00,,,,,,,,,,,,,,
Talcher,2019-04-15 00:00:00,,,21.59,9.14,30.73,7.31,1.22,22.14,1.78,0.0,,,,
Talcher,2019-06-05 20:00:00,28.44,125.52,32.61,3.81,36.41,8.11,0.99,22.86,2.74,0.0,,,111.0,Moderate
Talcher,2019-07-14 23:00:00,38.64,111.77,30.26,5.26,35.52,7.83,1.6,33.65,2.27,0.0,,,,
Talcher,2019-07-21 10:00:00,,,,,,,,,,,,,64.0,Satisfactory
Talcher,2019-07-24 19:00:00,27.17,153.04,21.05,8.88,29.93,7.23,1.33,35.25,1.4,0.0,,,80.0,Satisfactory
Talcher,2019-07-29 08:00:00,27.41,78.52,8.25,14.54,22.79,6.53,1.41,36.23,1.05,0.0,,,78.0,Satisfactory
Talcher,2019-08-14 22:00:00,,,32.1,4.29,36.39,7.92,2.6,38.85,0.38,0.0,,,,
Talcher,2019-08-24 04:00:00,,,40.11,0.62,40.73,8.41,2.66,39.21,1.58,0.0,,,109.0,Moderate
Talcher,2019-10-28 00:00:00,61.9,82.5,26.76,6.77,33.53,7.49,2.12,29.3,9.56,0.0,,,,
Talcher,2019-11-12 21:00:00,122.06,482.67,6.33,9.31,15.64,5.64,2.0,41.97,14.33,0.0,,,182.0,Moderate
Talcher,2019-11-21 21:00:00,101.15,408.21,8.67,8.31,16.98,5.71,2.16,38.79,12.03,0.0,,,202.0,Poor
Talcher,2019-11-22 01:00:00,83.43,264.01,6.85,9.19,16.04,5.71,1.73,40.98,11.38,0.0,,,200.0,Moderate
Talcher,2019-11-28 15:00:00,42.56,90.51,3.84,5.81,9.66,2.2,0.16,10.38,,0.0,,,,
Talcher,2019-12-24 14:00:00,104.36,175.8,17.59,30.79,48.38,,0.27,21.69,42.8,0.0,,,355.0,Very Poor
Talcher,2020-02-12 01:00:00,188.41,314.19,2.63,7.34,9.97,1.03,3.32,39.57,0.05,0.0,,,317.0,Very Poor
Talcher,2020-02-21 23:00:00,28.55,47.7,9.11,4.48,13.59,1.43,0.98,33.77,15.92,0.0,,,71.0,Satisfactory
Talcher,2020-02-27 10:00:00,92.6,154.34,15.7,1.79,17.49,1.78,2.8,33.58,6.14,0.0,,,120.0,Moderate
Talcher,2020-03-11 00:00:00,,,,,,,,,,,,,101.0,Moderate
Talcher,2020-03-21 01:00:00,72.38,187.77,,6.86,0.0,12.76,5.4,40.83,21.09,0.0,,,,
Talcher,2020-05-03 18:00:00,,,19.11,15.33,34.37,3.86,1.98,,77.05,0.0,,,,
Talcher,2020-05-17 20:00:00,69.91,139.81,,,0.0,,0.0,,,0.0,,,92.0,Satisfactory
Talcher,2020-06-04 18:00:00,,,,,0.0,,0.0,,,0.0,,,,
Talcher,2020-06-18 15:00:00,28.87,36.11,3.15,25.29,27.66,,0.55,15.61,,0.0,,,113.0,Moderate
Thiruvananthapuram,2017-06-21 22:00:00,,,,,,,,,,,,,,
Thiruvananthapuram,2017-07-12 23:00:00,29.5,54.75,1.8,11.08,7.4,,0.72,2.82,14.85,,,,52.0,Satisfactory
Thiruvananthapuram,2017-08-08 04:00:00,3.0,9.0,1.95,0.38,1.78,,0.85,3.87,21.07,,,,57.0,Satisfactory
Thiruvananthapuram,2017-09-05 17:00:00,17.25,54.25,1.57,6.95,4.98,,1.03,3.65,7.6,,,,52.0,Satisfactory
Thiruvananthapuram,2017-09-19 06:00:00,9.0,25.0,2.27,3.18,3.55,,0.8,5.35,7.62,,,,46.0,Good
Thiruvananthapuram,2017-09-22 14:00:00,20.25,53.75,1.97,11.47,7.7,,1.05,1.87,7.88,,,,58.0,Satisfactory
Thiruvananthapuram,2017-10-08 08:00:00,21.0,29.5,0.9,2.0,1.8,3.08,0.44,3.35,3.95,,,,,
Thiruvananthapuram,2017-10-15 17:00:00,,,,,0.0,3.1,0.0,,,,,,,
Thiruvananthapuram,2017-11-16 02:00:00,64.0,78.25,2.03,8.67,6.25,5.05,1.04,4.8,8.13,,,,96.0,Satisfactory
Thiruvananthapuram,2017-12-20 14:00:00,7.25,21.0,2.33,0.2,1.9,6.2,0.96,6.3,54.27,,,,66.0,Satisfactory
Thiruvananthapuram,2018-02-11 19:00:00,,,,,,,,,,,,,,
Thiruvananthapuram,2018-02-25 17:00:00,,,,,,,,,,,,,,
Thiruvananthapuram,2018-03-20 15:00:00,40.25,72.25,1.6,8.6,5.9,7.3,1.41,5.05,60.25,,,,82.0,Satisfactory
Thiruvananthapuram,2018-04-13 02:00:00,,13.25,2.85,12.03,8.72,2.15,0.4,5.28,38.78,,,,54.0,Satisfactory
Thiruvananthapuram,2018-04-16 02:00:00,14.5,25.75,3.05,13.0,9.4,3.07,0.81,5.08,22.4,,,,50.0,Good
Thiruvananthapuram,2018-05-07 17:00:00,14.25,31.25,3.72,17.15,12.12,3.45,1.04,6.1,46.12,,,,74.0,Satisfactory
Thiruvananthapuram,2018-05-28 10:00:00,30.5,103.0,2.22,9.08,6.62,2.15,1.45,5.35,54.88,,,,73.0,Satisfactory
Thiruvananthapuram,2018-06-05 02:00:00,24.75,41.5,2.6,34.2,20.27,2.4,0.9,5.72,20.75,,,,74.0,Satisfactory
Thiruvananthapuram,2018-07-04 12:00:00,20.25,44.25,2.88,5.55,5.28,2.43,1.04,12.78,44.02,,,,52.0,Satisfactory
Thiruvananthapuram,2018-07-10 13:00:00,15.0,31.25,4.0,10.35,8.75,1.92,0.76,6.68,28.95,,,,78.0,Satisfactory
Thiruvananthapuram,2018-12-08 01:00:00,12.5,24.0,3.28,2.85,4.2,3.7,1.57,5.55,32.07,,,,103.0,Moderate
Thiruvananthapuram,2018-12-09 04:00:00,52.25,68.5,3.17,1.2,3.23,4.88,1.83,,12.65,,,,106.0,Moderate
Thiruvananthapuram,2018-12-17 21:00:00,65.75,104.5,2.25,17.1,10.9,3.62,2.17,3.03,42.3,,,,108.0,Moderate
Thiruvananthapuram,2019-01-11 20:00:00,80.5,123.75,1.95,14.5,9.3,6.98,0.0,82.58,95.28,,,,158.0,Moderate
Thiruvananthapuram,2019-01-13 03:00:00,61.0,88.0,2.42,2.15,3.17,7.25,0.0,23.32,49.3,,,,122.0,Moderate
Thiruvananthapuram,2019-01-13 10:00:00,75.25,116.25,2.5,7.55,6.08,6.88,0.0,36.0,96.12,,,,120.0,Moderate
Thiruvananthapuram,2019-01-19 15:00:00,49.0,88.0,2.83,5.72,5.3,6.57,0.0,67.45,124.7,,,,159.0,Moderate
Thiruvananthapuram,2019-01-23 06:00:00,53.5,72.75,1.0,5.95,4.0,6.5,0.57,3.55,55.28,,,,110.0,Moderate
Thiruvananthapuram,2019-02-14 16:00:00,26.5,59.0,0.38,6.47,3.43,6.62,0.82,1.73,80.4,,,,97.0,Satisfactory
Thiruvananthapuram,2019-03-10 09:00:00,23.5,62.75,0.88,3.88,2.75,3.38,0.58,1.68,53.02,,,,62.0,Satisfactory
Thiruvananthapuram,2019-03-14 14:00:00,40.75,89.75,0.73,7.25,4.45,3.83,0.79,1.07,86.78,,,,139.0,Moderate
Thiruvananthapuram,2019-03-20 03:00:00,32.25,58.75,0.9,4.43,3.08,3.05,0.68,7.9,26.7,,,,64.0,Satisfactory
Thiruvananthapuram,2019-05-13 21:00:00,16.5,52.75,0.65,6.35,3.78,2.2,1.21,0.65,21.57,,,,60.0,Satisfactory
Thiruvananthapuram,2019-05-14 17:00:00,14.5,45.75,0.88,3.62,2.65,2.65,0.94,1.65,29.35,,,,60.0,Satisfactory
Thiruvananthapuram,2019-05-28 23:00:00,34.25,96.5,0.5,3.75,2.38,1.62,0.4,,21.45,,,,77.0,Satisfactory
Thiruvananthapuram,2019-07-06 16:00:00,,36.0,1.05,2.7,1.93,4.58,1.06,1.9,16.1,,,,53.0,Satisfactory
Thiruvananthapuram,2019-08-01 15:00:00,,30.0,0.97,2.85,2.3,1.43,0.66,,24.02,,,,46.0,Good
Thiruvananthapuram,2019-08-12 00:00:00,3.25,11.0,0.47,0.93,0.9,2.0,0.36,,27.48,,,,29.0,Good
Thiruvananthapuram,2019-09-20 12:00:00,10.5,36.0,5.53,2.05,1.4,1.38,0.76,,21.2,,,,43.0,Good
Thiruvananthapuram,2019-11-28 00:00:00,83.75,107.75,1.45,21.95,12.82,11.12,1.45,10.1,19.2,,,,80.0,Satisfactory
Thiruvananthapuram,2020-01-15 22:00:00,74.5,111.75,6.47,62.5,38.52,13.55,2.18,7.83,25.42,,,,103.0,Moderate
Thiruvananthapuram,2020-02-12 07:00:00,58.25,69.5,2.05,15.82,10.05,15.15,1.08,7.12,26.85,,,,72.0,Satisfactory
Thiruvananthapuram,2020-04-04 02:00:00,33.47,62.76,3.18,7.67,9.16,5.24,0.52,4.99,26.48,,,,54.0,Satisfactory
Thiruvananthapuram,2020-04-15 19:00:00,17.51,23.91,3.22,4.5,6.9,3.58,0.46,6.61,45.42,,,,52.0,Satisfactory
Thiruvananthapuram,2020-04-25 15:00:00,20.26,39.75,4.03,5.57,8.78,6.18,0.43,4.38,38.53,,,,74.0,Satisfactory
Thiruvananthapuram,2020-05-01 16:00:00,17.4,48.78,5.22,7.56,10.88,5.28,0.43,5.39,38.98,,,,48.0,Good
Thiruvananthapuram,2020-05-29 15:00:00,15.54,46.0,5.84,11.7,15.47,6.9,0.59,5.64,30.16,,,,47.0,Good
Thiruvananthapuram,2020-06-06 11:00:00,,,,,,,,,,,,,33.0,Good
